5,69,100
234,11,42
2962,27,93
7294,94,15
5382,52,47
2361,42,11
3862,64,70
6253,25,8
3369,30,91
2346,36,88
8082,18,31
2086,83,0
6211,56,86
7588,20,94
5611,63,35
6356,58,1
3819,80,55
5209,24,59
6986,27,99
1344,30,78
4996,69,31
83,23,82
6174,85,21
7497,6,98
8280,25,95
22,69,6
1742,63,27
5414,21,85
6324,23,74
1752,66,69
5247,13,0
139,82,87
3890,9,49
9893,62,82
5470,55,12
7501,35,96
4787,36,61
2030,75,91
5040,62,56
3676,5,98
4974,72,47
1776,76,65
1717,65,63
1940,88,32
8172,11,61
506,4,67
2838,1,87
3640,93,47
6232,55,31
7514,41,1
1005,21,79
8312,81,38
3423,83,94
7809,89,48
1846,3,95
446,98,25
4524,44,57
4190,52,65
7616,97,5
8733,80,62
9615,34,30
8949,41,65
9294,49,19
2373,89,38
166,56,21
6223,77,23
3872,44,15
2728,46,16
6846,12,64
1453,33,51
1624,64,0
9682,26,18
5903,8,47
7099,7,39
989,2,37
1462,4,8
7081,78,5
988,6,55
7747,96,15
399,12,98
3550,0,22
9922,24,82
205,17,57
9930,52,96
3080,65,70
6300,5,89
1144,80,52
9984,10,14
5329,7,79
7188,5,84
5947,65,0
5830,49,78
2230,27,45
3105,38,74
6629,0,55
3526,39,15
9929,67,79
5173,17,19
8500,97,80
7902,5,23
1062,80,80
7467,80,81
6160,54,2
2183,97,39
7784,55,27
8641,93,4
4747,35,63
9489,61,57
6978,46,89
3714,58,94
5874,10,71
6182,79,77
9838,45,100
7833,90,56
3666,84,75
1157,74,72
9939,75,5
4393,95,91
2071,53,37
161,69,21
2159,55,6
6146,43,0
1801,73,5
8101,97,92
8684,43,10
2421,22,27
1276,18,43
5067,44,36
9378,76,12
4993,13,62
411,53,10
4682,49,100
4098,70,47
9747,45,3
3450,46,79
8075,70,98
6591,64,60
1096,9,24
3237,84,85
9673,77,80
9311,29,96
932,13,46
4873,43,58
9638,89,82
8345,61,29
4112,72,56
6828,33,43
1609,70,59
6868,16,58
3348,81,81
1204,54,50
8736,55,55
7422,23,23
3580,45,82
5965,20,96
117,29,23
8606,9,56
4614,97,31
3545,36,61
3614,89,59
6430,97,31
558,71,74
8385,23,28
9477,19,85
7911,35,7
4348,71,50
5967,42,84
6180,23,39
7762,81,65
4560,69,85
2843,40,2
5483,48,70
6219,39,25
6653,34,27
6139,72,43
1837,0,94
8968,90,26
210,16,65
5519,12,38
8540,73,6
3497,60,32
522,89,84
1312,6,91
6589,24,25
9990,81,8
4695,58,23
5910,73,35
151,51,81
6416,46,31
1922,81,47
4587,5,88
9553,47,37
7025,40,52
9810,13,97
6192,14,9
4277,73,8
700,33,92
9075,51,27
4215,92,68
9493,61,17
1435,62,3
1942,94,62
4913,95,46
5429,74,2
1661,67,43
2964,83,79
3282,18,75
9372,87,10
4843,35,15
1223,85,58
3272,19,41
5766,53,9
4476,54,61
2337,58,56
2737,1,48
59,60,13
3321,84,11
2522,57,2
4535,89,81
5013,70,72
9789,5,73
171,5,48
6411,79,31
8947,77,99
2655,7,75
744,35,44
9648,20,56
4150,35,9
2708,44,12
9725,0,24
1730,81,9
1055,24,31
6307,85,15
6173,92,55
9549,68,32
5919,77,69
1937,92,23
7229,64,51
563,76,76
5064,55,3
3257,61,41
8708,72,41
9309,47,71
5415,56,33
9128,25,40
9502,88,98
2422,57,76
2091,99,36
4207,86,91
8872,17,59
9043,97,54
1200,55,7
9447,7,20
8300,42,4
1895,68,99
5084,69,91
4411,75,42
2465,37,64
1965,57,39
9235,23,29
7950,44,29
8107,6,81
5056,18,48
1876,3,69
2609,20,47
3019,85,39
3886,31,11
2417,79,9
6909,8,89
645,2,61
1832,7,29
7376,94,52
9543,47,84
6033,73,94
4251,17,40
7803,51,73
7227,100,78
3169,57,21
6329,31,7
40,26,58
755,59,90
1727,73,9
8134,18,45
5053,45,69
5404,74,97
7485,48,95
4399,79,2
5347,40,51
1044,40,73
8920,95,98
1657,13,90
8769,52,15
7225,48,64
404,60,100
2533,35,89
5456,65,65
2114,71,33
4683,48,7
2037,38,81
9175,59,57
5264,91,45
3708,67,16
127,94,33
7252,66,36
3069,48,91
100,44,87
98,38,55
9155,82,34
4764,51,52
6712,98,47
987,96,12
8893,78,95
3498,88,9
6037,33,16
1194,2,47
8445,6,91
2068,51,82
7934,66,97
8001,97,96
4234,23,26
1394,29,53
4409,80,92
2307,90,0
1809,24,49
690,43,67
3542,65,31
140,10,100
2320,39,72
2100,73,31
7657,23,26
1558,3,41
1738,81,53
8895,70,59
5348,42,67
8462,73,87
5524,30,57
4589,21,85
8104,46,98
9794,52,62
9776,32,7
6847,20,79
2585,2,95
7997,15,69
6172,37,47
1803,6,88
1655,91,5
6745,35,28
5293,67,67
9149,8,87
722,61,47
391,65,50
300,1,94
5227,41,78
4040,35,83
766,94,52
5859,19,24
3790,61,91
1487,5,64
1535,96,65
7773,90,53
3821,40,69
711,30,25
8756,77,57
5593,91,81
8493,28,8
8163,14,52
6331,35,20
6610,39,16
4037,65,5
9878,0,42
7393,48,97
2400,47,31
8476,69,100
8849,30,53
4430,50,64
9909,21,69
6319,79,45
5474,1,16
5364,76,80
9940,1,79
9584,67,79
1564,59,52
4551,80,90
5193,86,70
6373,100,23
2447,65,1
9813,46,91
9670,8,47
9877,17,0
1456,58,95
4477,95,43
2586,80,41
1385,19,90
984,43,88
4157,72,60
1480,2,83
562,66,89
239,1,97
7344,59,85
425,37,38
7949,70,82
5028,97,14
9358,0,23
390,72,84
1408,1,24
9362,90,79
6310,36,21
7779,80,92
77,60,83
2293,6,61
2466,88,15
3756,61,51
303,97,92
7827,79,18
3776,18,66
8674,70,78
689,26,11
3206,79,90
3734,53,60
7611,71,43
4332,75,55
5914,21,31
2968,5,8
8428,7,100
9086,36,33
9497,37,1
8427,44,25
2439,85,62
2437,7,19
4094,39,32
5069,26,97
9773,10,89
1350,37,57
5954,51,61
433,94,86
2621,68,92
7386,8,66
1216,94,59
5026,63,44
6266,37,64
1617,11,34
9015,80,22
345,95,92
8324,93,48
7847,64,77
9714,11,7
9219,66,33
3024,38,89
2530,3,11
4652,99,14
730,36,95
224,39,65
2781,90,29
501,77,63
266,72,87
1628,53,82
4664,45,3
8438,60,100
2823,37,81
5655,85,1
6563,73,54
2041,86,99
4881,65,6
8750,65,63
5520,90,73
167,8,41
9082,66,80
3031,28,66
2878,100,91
8817,89,96
3404,15,6
9620,76,64
9418,77,41
1183,49,18
3528,89,73
3623,12,54
538,16,97
9375,64,51
7615,6,54
1641,15,96
2902,26,88
7780,15,2
1222,80,66
3837,42,86
7443,78,50
1553,85,92
3590,47,80
9966,21,36
6372,88,44
9459,33,65
2551,51,100
6164,92,50
5074,12,11
6042,56,36
8309,17,16
5499,67,96
2771,50,91
5420,57,42
274,30,45
9345,27,12
9568,5,0
7886,68,53
1936,1,63
9016,26,38
1240,73,88
5668,31,53
8008,81,79
780,86,73
4736,30,93
4183,24,14
3519,98,100
1225,23,0
4498,59,42
2580,52,78
6007,22,11
6091,33,63
1775,88,79
6993,61,31
7259,26,28
1569,91,10
2620,45,85
4185,50,24
2744,97,27
8907,78,26
1836,63,1
1107,95,13
8266,89,4
8230,3,92
7108,56,61
5459,4,58
2665,25,9
9923,80,7
7763,94,7
6550,73,83
7640,75,29
7256,95,15
179,26,65
2568,7,4
6702,49,58
743,25,73
218,100,10
6221,34,39
6526,30,34
9140,19,28
1045,50,39
1017,56,68
3879,55,13
6380,37,11
3514,46,80
688,18,56
3052,55,78
1831,53,75
402,28,8
7785,8,26
1077,52,65
4911,33,40
1525,60,38
4022,29,89
1446,65,26
5018,68,47
3655,23,89
8746,51,22
4578,29,28
7684,48,43
5641,34,26
2770,20,80
6773,67,37
3711,4,62
8747,67,88
6721,19,43
7169,86,62
8197,23,63
6963,46,55
6199,85,28
223,29,3
6615,69,77
5110,17,19
651,78,98
6000,1,99
8531,57,15
9431,81,35
8085,8,22
9403,98,19
4196,44,97
2825,27,24
8431,55,17
846,94,58
141,38,15
8223,64,42
242,57,34
578,19,38
7133,81,56
2716,50,43
4406,76,42
8645,61,20
5123,66,44
7275,83,40
1266,31,68
9276,14,30
2514,70,32
8102,60,86
6647,44,12
5128,94,27
236,91,64
4039,54,58
5458,95,8
3937,12,21
4009,50,52
5342,62,36
4777,31,15
7903,43,50
1149,3,83
4633,35,74
3728,28,9
9779,55,4
4597,71,10
1001,63,63
9873,47,92
6272,5,21
3900,13,54
460,23,90
1626,82,80
8922,8,7
4754,31,41
4441,78,68
9230,99,25
3062,61,38
7396,80,25
3503,49,46
7601,93,18
4472,4,50
8587,82,5
289,32,13
2578,93,60
8276,59,40
7308,2,32
4355,16,10
2935,46,52
3581,92,22
6137,12,84
1056,57,21
1195,67,40
1633,61,43
8941,16,61
7637,42,53
7692,2,64
71,98,28
3704,0,34
3291,11,68
8472,14,35
8150,20,25
548,17,95
4132,87,81
7122,89,34
3531,68,99
2051,2,58
6839,50,23
5695,69,66
7379,37,38
8545,92,36
3719,4,26
659,53,13
4427,68,96
2748,65,82
111,95,93
1129,68,89
4118,17,44
2610,24,72
3617,65,8
5990,4,94
320,37,13
3010,56,96
8921,54,11
3500,51,82
4488,80,77
2222,50,3
4244,0,82
7230,56,20
4926,66,85
7771,72,99
5650,53,52
7273,66,37
2161,97,33
1592,10,82
6243,10,49
9351,29,87
6924,78,5
9921,16,81
1364,68,47
1368,81,73
1856,46,88
7508,29,45
1613,24,21
1650,59,67
1555,9,82
2376,49,21
1718,59,75
8815,42,6
5905,18,93
7333,78,47
2815,46,48
4294,36,4
6088,58,96
946,51,9
9402,66,87
8676,72,46
8351,57,36
8627,97,51
1370,80,33
1568,5,0
7182,94,55
9181,99,11
8658,53,41
1784,29,65
6450,99,61
5043,71,4
5652,36,12
9835,7,90
5634,94,67
7974,22,45
1106,52,61
379,97,86
9483,0,31
9544,20,10
5361,35,51
7184,22,16
3555,81,60
7023,16,68
8999,11,54
123,63,66
4192,92,92
5945,68,26
4634,0,99
2801,72,78
9371,47,51
6889,52,80
6662,43,42
537,86,84
2061,73,2
4438,18,29
7652,29,41
7813,37,19
5629,73,5
3601,59,2
6851,91,9
8039,7,6
486,3,34
3753,21,37
7572,33,44
8519,57,3
5783,7,21
9766,24,15
5160,41,99
2418,3,62
9903,61,57
9200,78,67
4579,83,10
7428,80,0
5754,83,52
4276,79,83
6107,29,61
2427,7,18
8576,37,17
436,2,22
9547,99,37
6941,89,41
8228,75,62
438,25,6
6664,18,98
126,4,71
4800,90,28
8702,11,78
3718,37,67
3113,44,85
2587,76,2
8207,61,76
763,20,19
7327,9,48
4667,48,43
9284,36,94
9960,83,90
7330,96,30
227,36,15
1250,31,5
5454,56,60
1785,9,77
613,97,19
9975,60,12
4128,13,19
8061,14,62
2206,34,68
5619,22,77
335,75,72
9137,78,89
5795,53,97
9904,80,95
9344,4,36
3566,30,17
1779,100,72
5290,57,13
6427,48,17
6147,28,71
4580,14,15
9717,80,92
1221,30,13
7003,26,28
2653,82,78
2036,10,21
327,13,34
2492,39,35
5929,98,38
1179,44,40
4953,100,27
1248,64,73
7201,96,53
2329,91,76
4322,67,66
7826,77,36
4362,26,13
9852,80,31
9009,6,100
2535,45,54
4626,40,11
8354,58,95
8711,51,50
4045,10,2
3570,73,2
4497,73,23
8242,91,78
2432,38,10
7306,95,63
7991,96,83
5411,27,23
854,0,41
6072,27,24
7060,15,69
9797,44,47
94,16,13
9215,37,56
806,75,28
6886,66,43
2244,74,7
3312,39,86
9389,100,89
6466,50,65
3243,70,66
4951,61,80
8325,77,6
663,71,88
4354,29,29
464,30,63
5777,36,70
7587,55,77
386,22,1
2105,29,90
6558,39,18
7824,27,70
3736,21,38
5719,10,29
225,77,17
1901,90,0
4656,62,37
7929,74,69
2184,11,78
7758,7,26
8064,21,35
6074,43,25
1448,90,21
285,80,91
6786,64,49
2367,28,28
6541,69,39
7957,61,55
733,8,100
7980,1,57
7041,20,42
3473,28,13
7541,53,47
5850,87,72
5112,92,54
96,54,14
1705,76,33
26,70,41
7073,39,63
3391,70,89
5224,24,87
2108,99,17
2981,17,7
325,29,12
358,91,47
6486,96,21
9185,49,23
5076,98,66
7804,27,89
7621,70,9
7194,98,22
6349,29,60
7669,19,51
3355,93,100
4746,44,4
6019,19,68
4259,12,68
4573,23,68
9566,80,17
3221,21,35
4321,39,95
451,78,17
7517,97,76
4845,64,63
7981,72,70
6844,9,91
8167,18,71
6904,30,68
3548,51,26
4732,89,34
3904,36,89
7933,40,41
2049,59,45
4146,25,55
1035,66,6
1874,1,96
8409,87,14
4857,62,37
2627,12,61
5359,35,80
1020,34,60
9089,65,74
6165,20,8
3868,20,0
6383,19,60
8183,54,66
9322,28,93
1941,74,81
3327,98,41
1746,92,5
3748,3,11
7291,22,70
3917,60,87
4803,56,12
1440,72,70
8451,75,49
5716,17,41
1615,90,46
3804,38,87
726,20,58
9906,36,94
9757,46,40
5834,84,9
7020,79,99
1662,12,76
2371,76,20
1151,29,63
2727,42,15
7283,38,18
4181,53,66
1726,71,33
948,71,97
6145,27,82
9501,91,72
1464,31,54
8182,55,7
8648,92,89
997,94,66
3040,7,98
6693,11,88
8174,44,3
5472,67,83
8326,39,22
2877,79,84
6640,62,5
1906,82,59
9435,12,43
6942,35,19
2668,51,30
1527,87,34
9034,78,16
2281,55,70
9208,63,95
1880,6,28
6905,85,44
2887,14,46
6938,42,22
1180,67,48
8062,30,3
4274,87,48
4983,82,27
2497,52,86
5587,51,13
3806,59,26
6774,82,73
9764,7,73
8778,10,5
6536,8,5
646,96,13
1601,54,97
9064,51,29
2354,93,29
5353,52,48
7362,40,60
6562,13,3
9041,78,69
4345,35,90
9861,67,50
4047,80,22
1310,87,55
3130,81,51
8619,80,23
4748,34,86
9953,63,37
5135,35,85
5740,78,63
753,50,37
6268,41,94
255,38,84
6667,46,93
2053,28,65
8033,58,42
3128,37,45
3190,50,85
4964,35,48
4541,2,27
6026,1,59
6860,75,30
2289,87,50
8725,10,55
5142,30,8
6704,11,42
5389,28,90
3126,39,18
5145,42,56
6002,69,1
6524,70,34
5289,9,1
9392,54,2
4288,28,0
3046,51,13
934,43,29
7817,58,81
5075,84,2
8679,35,71
2228,31,4
6141,80,15
5631,86,85
3585,65,93
3851,96,0
2800,94,42
2219,6,82
5080,59,48
3127,45,98
7179,77,7
539,1,57
5890,29,65
7190,52,18
6095,34,90
5884,47,48
3866,94,95
5813,93,76
7211,20,84
5492,74,45
2099,44,79
201,69,91
8588,33,84
273,21,70
9373,22,32
8121,84,14
2998,40,70
427,85,25
1502,43,87
2119,94,1
6564,64,21
5857,10,96
6106,54,87
7992,89,25
2452,9,55
7972,10,36
3178,32,41
7589,61,41
1490,64,67
9896,63,43
5752,28,63
1709,6,50
2078,85,78
6590,78,37
3298,71,11
5391,68,5
6522,23,6
3679,1,63
3717,33,41
3273,76,56
525,16,9
9376,69,25
6489,63,28
6970,25,13
7777,59,59
4566,9,59
3922,25,70
5301,28,3
4312,90,31
1761,62,48
6821,42,57
8021,1,92
7614,67,25
1587,43,17
4867,52,3
9658,68,65
6858,61,34
786,32,35
488,77,63
7104,41,80
5749,84,50
7860,88,42
2336,72,27
7635,95,94
3419,49,73
903,90,85
8732,93,33
4574,76,83
2570,29,22
3396,4,38
7798,15,10
8129,80,83
4065,48,42
6887,8,26
5450,44,22
3191,90,27
4106,13,44
7109,44,92
9851,33,98
3430,84,81
6525,8,31
1917,90,43
5659,94,97
7769,98,74
1336,19,71
2513,89,29
6402,37,79
373,74,72
2521,32,25
9277,83,77
2253,17,72
5500,40,81
7236,44,47
2292,70,29
1175,17,28
6484,17,14
8977,64,50
3479,95,53
6865,99,3
9661,49,76
494,16,7
3199,98,82
463,39,17
551,47,27
6580,20,13
3124,49,27
9068,63,3
5702,31,36
2797,70,42
8246,42,76
4517,33,67
510,19,91
2932,72,77
4521,89,63
1548,19,71
5393,58,55
6296,62,86
3358,57,61
974,98,52
9870,25,40
2035,95,53
477,21,49
9244,62,39
9560,51,8
2195,57,69
3549,61,11
9871,21,54
9821,96,47
7008,14,58
3170,51,41
7315,14,92
4212,20,13
7250,15,68
342,85,81
8186,7,57
1566,69,38
8070,92,43
5563,67,39
1164,67,67
116,45,75
8984,44,89
3780,11,99
4503,99,94
5989,94,63
5917,55,33
4669,31,52
8976,90,30
8203,60,70
5192,6,30
2830,84,65
1886,17,78
9098,9,12
6998,37,78
5147,47,84
232,41,8
7197,77,67
1021,10,12
3600,89,93
8068,1,58
1449,88,99
9026,63,97
409,84,70
8897,71,63
7447,95,92
514,4,14
4383,47,10
5799,85,68
7962,48,44
9273,40,30
7412,60,95
8505,92,55
5679,23,39
3998,21,53
4807,4,84
410,17,54
9168,64,23
4370,74,98
2967,4,41
9585,53,91
7398,25,17
8027,12,3
9368,56,79
1114,88,32
4796,67,82
5273,54,46
8483,71,86
5330,23,28
7354,44,84
9672,14,30
7712,57,45
7729,28,85
3341,9,37
9565,11,43
6900,27,22
1082,92,9
1388,90,70
2867,24,1
4392,51,76
3189,0,1
5741,22,30
1269,11,70
6029,50,67
5688,28,83
6684,25,67
9706,22,62
6176,11,7
9569,82,49
3220,89,60
5368,84,0
3022,98,18
9974,34,37
4458,66,72
8160,38,8
130,76,50
4054,85,4
3212,82,43
6596,80,46
714,28,28
2254,38,77
3428,9,93
3045,11,46
9129,25,86
9995,5,60
8323,74,63
7520,6,76
8998,8,83
5805,78,91
1647,3,13
5102,62,63
9506,50,26
1590,18,43
9050,21,87
9505,30,32
1467,83,31
4838,3,56
2612,27,14
6193,2,82
1113,93,64
781,13,66
5001,61,64
6659,44,42
6683,25,88
1455,62,42
4907,92,92
8642,37,75
3681,81,50
8038,17,89
1367,49,41
5922,31,63
1627,57,41
7449,79,18
3432,0,96
3969,85,33
2319,50,96
5086,91,70
2428,87,25
267,62,39
5735,37,78
5951,62,65
9959,21,93
7688,32,8
7092,4,32
8391,3,84
837,43,82
4825,53,14
579,1,89
4055,37,26
9516,61,1
9470,8,89
3654,90,24
3867,51,70
5092,54,13
2614,41,81
8295,92,37
426,64,76
8578,28,44
4741,40,12
1219,100,72
7087,99,88
7975,50,15
7171,46,48
30,31,35
4952,72,45
2671,63,43
5390,8,62
4528,2,100
8990,3,60
246,69,34
8638,40,23
1481,37,13
9763,88,91
9475,93,48
6395,90,10
955,49,2
8212,54,60
4203,36,48
4742,95,38
1519,83,64
7103,4,8
5615,40,4
925,40,97
1600,82,11
9237,94,9
9395,61,100
9787,87,74
6914,22,52
3732,29,4
2907,88,22
8202,71,63
6031,1,20
6092,96,13
8899,73,23
8818,37,8
922,68,91
764,93,91
2415,60,89
7502,58,16
3297,63,95
596,23,66
7359,25,40
5944,63,75
7953,72,46
9468,86,40
8301,92,20
3907,98,80
5137,44,78
2875,48,45
9872,56,12
3371,93,40
1441,93,63
2973,81,83
7000,60,54
6353,85,44
4562,66,70
2506,33,58
4919,36,50
240,24,21
9030,99,11
1184,23,41
7988,92,70
3629,77,37
1332,62,15
8146,56,15
256,46,22
2758,56,16
6516,71,10
3331,93,0
3451,20,90
3831,35,23
8751,25,93
5307,51,2
1100,90,39
2876,12,85
6086,16,65
6501,1,7
1079,72,45
7979,40,22
586,74,57
5739,38,48
4654,59,30
6494,66,3
2948,44,30
6085,36,38
7923,32,7
7213,59,20
2725,89,89
6241,80,45
9419,27,63
1925,38,44
5582,80,52
5060,72,54
3267,1,84
414,83,39
5656,26,58
1561,17,32
9036,49,74
3905,32,26
7113,38,53
6822,79,76
1817,6,34
338,89,29
1003,59,92
6333,94,53
5712,20,12
9462,85,65
1050,73,27
3137,72,52
9300,21,0
5686,22,29
7664,92,56
7175,60,95
187,17,67
2138,8,31
8253,47,75
5984,35,90
3610,67,35
2500,41,28
1270,20,78
5657,29,29
8537,9,7
9002,96,39
6538,52,38
9579,21,74
8775,69,36
559,70,54
5691,74,71
2133,63,89
6340,52,69
3973,97,7
3799,6,42
1103,88,41
2096,55,29
3382,57,22
7636,17,11
7152,78,0
5898,6,18
9197,52,15
9213,47,48
6646,71,87
9346,41,77
923,6,48
5494,40,61
196,73,12
6545,4,72
1352,92,52
573,94,70
4949,25,23
2101,9,29
2132,31,0
7609,32,84
1691,33,54
8666,0,64
8833,42,16
3395,25,24
5727,87,25
281,68,91
8092,81,44
336,10,7
9512,6,0
2008,38,30
1002,30,37
7065,28,75
6212,23,50
288,53,53
6132,22,91
2448,83,94
6471,12,25
3795,74,51
6878,18,28
788,42,19
1064,16,70
7537,5,84
2006,14,56
9686,97,0
3994,17,93
4922,73,40
9730,57,18
9772,63,29
4529,16,53
3619,78,36
1307,81,80
7627,80,7
4016,10,85
6840,26,82
6065,27,51
6312,95,93
6964,2,75
6929,32,61
942,39,80
6790,76,11
8165,97,62
7683,77,21
1286,89,74
709,7,47
7012,23,41
8314,67,83
6151,42,14
6316,26,78
2461,13,85
6220,40,43
1827,48,85
2866,52,46
4658,63,48
3656,76,17
7427,73,7
3349,1,25
5025,58,17
3119,27,92
4167,20,84
9381,21,11
6183,13,49
3155,93,86
1458,1,29
5132,8,10
7863,27,17
8469,90,66
7626,82,67
6271,61,93
6235,80,21
5195,55,57
2561,85,20
7543,12,76
7298,91,5
2226,98,42
4851,48,7
1894,51,41
2528,0,75
297,28,74
2241,32,97
9742,87,70
8837,29,80
1683,7,37
7439,96,26
4338,16,80
3576,89,51
747,13,41
6572,0,38
3532,33,82
7061,80,81
4298,7,6
1097,65,89
3898,53,62
6669,41,49
5664,74,62
2166,16,52
6345,35,31
2681,75,14
870,21,68
9589,93,82
6234,55,47
3198,21,46
5981,33,37
1135,59,7
7436,25,15
8257,32,60
2013,79,59
6263,88,59
9986,90,57
1664,17,36
2198,74,48
4221,78,32
1976,1,65
313,75,94
5469,94,51
2016,23,17
7821,48,14
4066,1,34
312,64,66
4443,20,67
9867,46,98
8723,95,68
6633,65,16
352,31,53
4885,38,83
4295,0,25
275,36,25
6982,15,62
7193,40,97
7185,99,97
7341,72,37
3757,93,86
2123,67,56
2398,24,79
174,55,85
2182,91,19
5613,8,5
3530,12,21
6549,10,26
2023,28,47
4015,89,96
7121,89,83
6502,93,83
8402,32,0
4473,47,83
8086,48,50
8805,93,12
650,5,48
4945,60,10
3631,5,100
6480,42,43
4377,33,8
2186,13,19
1843,38,88
6360,30,85
8963,1,17
5386,59,15
6862,64,86
2766,69,3
570,46,45
8433,42,22
9236,52,56
3987,28,44
5556,20,56
960,62,97
8494,58,78
1871,93,6
1209,86,80
959,38,86
3784,54,25
6685,13,82
1999,73,58
4788,70,77
8454,35,41
8333,27,98
1904,36,82
6594,75,78
8780,11,58
1842,14,69
6575,51,94
5124,69,68
2209,37,68
4113,64,34
7781,60,100
2871,53,69
3311,76,35
9229,56,4
5513,27,91
8240,23,16
1913,55,90
9382,79,79
1854,59,60
4492,91,65
9521,32,8
1723,39,78
9377,24,85
6,22,25
5546,11,91
2215,54,19
260,69,72
2960,27,41
2233,64,80
5111,36,72
5297,86,94
1008,99,53
6228,69,68
4410,57,70
6135,16,55
9102,21,96
7717,100,30
4762,62,76
3735,10,17
4810,63,9
9639,83,97
8695,53,64
2613,21,50
2939,37,64
6793,43,1
7404,54,12
3865,37,59
128,84,61
1583,57,61
1835,85,59
183,51,74
3721,17,10
5369,77,30
9135,80,40
3397,1,6
672,43,91
2553,57,73
6390,21,14
3482,62,25
2490,94,35
3042,98,92
7357,80,99
378,92,16
535,92,76
9087,42,36
9471,38,59
4252,75,22
5339,5,30
9514,14,71
1492,33,19
5802,85,90
9359,45,13
6203,36,63
8961,23,76
1493,35,51
9275,6,17
3422,74,4
3559,76,74
1241,77,77
8012,95,11
7542,51,87
2870,59,72
1432,20,85
3205,59,88
1797,50,67
8879,50,96
4487,88,79
3863,83,42
1259,96,19
4638,46,16
1546,36,74
1258,69,71
2445,34,47
8527,57,61
7174,47,100
2997,3,67
2852,96,66
3194,83,45
3329,3,7
6872,47,18
8056,50,48
9449,38,33
1061,10,48
6802,66,35
9228,32,6
3352,6,73
4292,34,95
8827,98,41
1768,15,6
5345,38,70
1433,7,33
4572,4,55
1948,35,86
7036,5,82
3958,65,87
9210,98,25
6743,91,48
9957,15,2
314,27,31
8752,81,17
5753,71,20
832,41,53
3524,22,56
2057,71,52
5189,27,62
4496,26,48
6125,76,34
5262,15,40
5465,3,96
1066,1,33
4833,99,72
1084,68,99
3771,54,69
6928,45,51
4005,98,92
8363,11,49
8570,90,10
1734,7,6
9442,45,7
5658,23,15
4598,50,85
7915,42,8
2131,16,72
7820,47,84
7851,41,36
3387,53,12
7872,15,27
3063,63,26
4943,60,53
8982,68,46
8536,79,4
6547,22,76
1866,35,12
1108,1,45
3089,27,0
8141,17,73
6523,82,45
6639,86,31
2637,45,15
2103,48,92
5881,11,48
765,38,34
9874,31,55
5144,77,60
4317,98,72
594,95,6
9488,28,87
1632,88,91
6837,97,30
1814,83,23
4387,67,72
8275,54,37
8599,32,17
1544,94,76
9726,56,18
2188,32,49
271,9,34
9924,59,82
6741,85,6
7859,68,87
3743,17,45
9644,65,93
3773,19,17
1299,48,71
1457,88,83
8369,50,79
4154,19,34
308,100,86
8589,37,60
1247,16,43
263,8,22
2596,88,86
2007,55,80
3145,34,56
7755,23,93
1841,65,80
3209,69,32
4048,46,39
1251,37,58
7079,40,86
5600,40,11
6308,67,97
7187,52,39
6379,68,52
1736,37,47
2260,95,38
6276,34,96
2499,39,93
2060,7,89
5174,23,12
758,70,42
6061,97,3
1998,99,12
5041,2,17
5875,32,3
2237,60,29
9883,93,53
2163,97,15
2102,47,88
4374,25,10
633,79,96
3328,67,61
319,96,47
9523,27,9
3611,98,99
5118,64,1
5403,54,74
1506,87,1
4871,81,71
3858,93,91
1138,74,48
7744,84,18
8397,57,58
7539,92,38
4241,61,7
8948,77,29
577,99,30
2483,38,41
8108,22,78
1828,62,10
5464,35,96
4987,57,7
3936,59,31
5101,50,83
2298,76,63
7674,23,94
8929,52,73
3982,15,82
5093,17,51
3661,22,79
5776,21,43
2410,92,80
6115,22,13
2148,14,27
6609,31,79
9127,5,83
216,33,43
8759,89,60
4273,54,78
7551,87,71
1767,78,93
6979,22,3
1220,95,46
7269,13,77
1305,2,81
5239,13,96
2889,34,20
5531,73,76
7800,88,68
3418,73,83
4100,49,83
7083,14,35
550,97,52
5861,21,45
8127,68,89
6010,10,5
3988,9,93
8357,80,71
3564,89,29
8762,70,23
5424,28,84
7835,67,8
9532,73,25
8973,23,90
5721,32,26
6177,8,90
9348,25,80
6170,30,80
3043,77,9
9008,77,66
6675,18,79
8671,50,43
3123,69,98
9326,27,2
8940,92,69
4305,89,52
4340,34,66
9680,56,77
6732,22,44
4133,5,100
8166,35,55
6405,18,47
1016,27,62
5065,29,7
2277,8,68
1946,46,50
9844,89,6
7737,57,82
4089,49,41
5433,90,80
7136,64,25
9101,90,4
4610,34,98
6987,27,33
9492,8,61
42,74,5
6440,41,24
8435,81,48
9619,9,73
6136,92,62
5560,31,14
6937,41,54
7927,22,55
3565,49,20
3755,38,93
6254,17,52
6517,73,15
8544,85,75
8478,44,56
2069,53,69
4863,54,50
2552,29,66
2365,92,51
4246,53,96
4495,68,65
7749,18,39
4686,79,34
2651,10,4
8816,77,80
1572,92,37
4282,96,93
1472,78,58
5847,9,90
884,78,41
4749,60,54
6988,44,43
8556,75,4
3116,24,27
3219,60,18
2435,49,21
3523,74,96
909,4,79
3271,44,20
9740,46,45
7898,45,85
7314,46,38
2687,13,87
9657,93,38
8960,64,10
9161,79,47
6908,95,37
2944,8,8
6264,52,53
6076,39,10
8886,54,20
3299,95,16
8882,82,2
5602,55,25
2121,22,6
952,35,15
8853,78,59
867,16,51
90,36,92
1511,11,73
6911,75,92
8365,70,0
3096,5,79
