3439,59,8,
9687,68,79,
71,61,53,
9452,99,39,
9948,44,55,
1128,72,86,
9104,62,78,
825,82,91,
7513,58,68,
639,23,85,
278,22,28,
7135,3,67,
327,12,13,
1410,83,97,
6389,62,85,
2591,86,79,
8173,39,23,
5378,87,32,
2728,48,44,
816,17,77,
4924,96,33,
4387,72,53,
2542,56,20,
3390,24,45,
8434,91,22,
5086,41,14,
4579,2,77,
9797,0,19,
2386,65,70,
1400,55,12,
3165,3,83,
505,94,100,
9738,43,69,
6229,38,98,
6140,92,8,
946,39,49,
4881,22,28,
544,24,60,
6839,96,9,
8757,23,78,
5398,42,14,
977,34,81,
1490,15,22,
9299,78,72,
3461,41,99,
9937,83,48,
1687,43,64,
2103,57,22,
7679,71,7,
6468,64,99,
2343,7,3,
5212,32,71,
1938,26,55,
6486,76,58,
6452,68,27,
1573,21,99,
9855,33,51,
3514,50,58,
458,70,3,
6113,49,14,
1902,43,90,
9149,7,23,
5839,60,57,
425,70,75,
9370,53,79,
9117,42,83,
9257,93,86,
6721,98,73,
7834,85,80,
4732,94,74,
6714,24,98,
7968,60,40,
8888,95,17,
5455,60,62,
5276,18,30,
747,94,8,
4952,64,78,
9138,80,70,
2029,95,69,
8813,43,74,
2994,27,34,
1288,86,37,
8824,86,1,
9500,86,90,
1753,91,76,
4197,53,40,
3800,12,12,
9510,78,42,
9791,27,55,
6201,69,62,
3773,18,29,
4766,47,74,
8312,16,95,
1988,18,92,
7770,87,81,
9070,79,89,
9450,4,96,
3400,59,36,
6045,63,59,
969,87,97,
4463,93,42,
1868,82,66,
8542,15,22,
6962,43,8,
5533,3,85,
4262,88,40,
9059,30,16,
1472,93,16,
4795,76,61,
3365,44,67,
260,72,9,
469,40,65,
3715,57,15,
8995,22,65,
1201,33,87,
4649,77,28,
4405,81,2,
2453,88,52,
3354,0,82,
4088,17,46,
5339,9,23,
4811,63,10,
9821,35,11,
8285,37,74,
4962,2,97,
8552,13,19,
1966,4,67,
5507,93,89,
897,15,77,
8256,29,11,
1789,18,61,
7338,8,28,
8237,49,61,
1955,85,38,
4632,38,93,
9966,60,4,
3911,24,14,
6629,22,89,
3322,96,83,
3282,22,78,
3164,53,28,
4133,100,80,
9960,0,36,
3327,6,14,
9887,39,18,
2961,44,59,
1907,59,42,
7608,18,86,
3081,69,4,
3316,91,65,
1459,45,42,
4707,75,89,
1209,66,24,
6153,34,69,
1859,77,98,
428,18,39,
5565,56,99,
1494,40,63,
4765,62,100,
7213,35,29,
6136,37,97,
7496,2,16,
8475,66,62,
8051,69,13,
8699,100,99,
4330,67,38,
7255,94,58,
9858,54,57,
4201,29,91,
7653,55,53,
9906,58,27,
7432,17,9,
4614,61,54,
3801,27,74,
4810,76,33,
1415,29,62,
3537,4,54,
9076,78,23,
894,75,72,
8830,39,92,
9690,95,36,
759,93,78,
6811,68,47,
3480,50,13,
2172,36,82,
7636,3,81,
6846,74,70,
7125,56,43,
1967,27,75,
9502,90,60,
8747,96,81,
5410,92,14,
8718,74,30,
9276,47,50,
6215,34,75,
6821,87,39,
8573,99,40,
5722,15,96,
9077,90,95,
9551,21,95,
5930,56,34,
5246,46,11,
2158,1,91,
8355,47,37,
5607,54,8,
73,0,54,
3189,11,42,
9750,1,10,
5129,0,78,
8060,34,88,
2799,5,57,
2603,63,96,
602,90,21,
700,7,98,
9579,75,6,
2009,30,70,
7252,70,81,
1971,61,62,
3673,41,60,
5295,41,66,
6200,40,48,
7485,21,8,
8055,59,0,
7792,65,3,
4371,65,0,
1226,85,91,
7998,73,73,
9756,45,70,
6776,88,85,
5512,93,64,
1279,33,97,
936,22,77,
9559,12,3,
2358,64,1,
6770,60,48,
7342,82,28,
8575,57,17,
8415,89,83,
3996,57,43,
9164,52,74,
7992,20,50,
6074,60,96,
9732,30,59,
9380,15,90,
6363,39,46,
4794,83,50,
5456,67,55,
13,29,74,
2042,11,5,
46,38,53,
9003,53,60,
4950,57,2,
9267,43,35,
1676,13,29,
8310,89,27,
4777,69,11,
7428,2,63,
3741,25,68,
7939,53,9,
545,87,72,
8435,41,60,
997,70,82,
7554,23,40,
8593,74,34,
7381,53,4,
8176,66,91,
8653,80,40,
2777,14,20,
2355,42,53,
3233,31,68,
2473,4,14,
7116,79,5,
5552,78,53,
7189,10,3,
7658,57,96,
4869,55,42,
3786,65,90,
6605,68,65,
3344,10,90,
362,64,81,
117,87,47,
9055,21,68,
9866,97,17,
6750,50,73,
3016,12,28,
2652,62,87,
339,83,22,
4238,39,7,
3882,92,98,
7146,29,100,
9187,74,14,
3696,30,76,
8243,39,54,
4789,77,41,
6694,4,70,
8877,32,94,
4011,52,2,
4295,78,94,
1912,74,39,
2339,68,87,
528,14,69,
1680,11,23,
5843,43,22,
3572,94,57,
8820,63,57,
5920,69,12,
1099,10,24,
6972,100,7,
908,14,88,
9229,47,43,
8696,100,5,
4627,69,47,
8858,52,1,
4228,6,4,
3051,72,16,
5679,91,100,
1886,66,43,
3068,39,58,
4679,3,55,
8456,43,59,
744,16,44,
8164,14,47,
1873,21,56,
2094,72,60,
8270,81,86,
6214,34,14,
2790,10,34,
3101,17,7,
9184,82,18,
877,16,3,
7388,27,73,
4391,38,4,
358,50,68,
9352,90,15,
5189,74,48,
293,38,80,
243,77,69,
5516,34,87,
557,27,9,
8931,1,29,
7032,30,37,
2653,6,47,
5399,4,85,
7950,5,25,
978,21,91,
6786,66,37,
5901,45,1,
2242,65,17,
8660,13,23,
6898,77,72,
3723,64,1,
9806,88,46,
4583,25,2,
9469,77,27,
6550,91,72,
8181,74,97,
2464,26,21,
1361,1,16,
8804,71,11,
5085,32,35,
979,17,8,
6664,22,34,
9646,30,29,
1897,62,9,
6459,61,8,
312,22,14,
6213,62,25,
1346,93,65,
2165,9,42,
4095,28,88,
992,30,95,
5840,19,28,
5652,97,61,
8906,54,100,
4429,14,100,
7678,56,2,
4785,91,67,
801,49,18,
1259,16,99,
3824,49,91,
5222,63,83,
3899,60,96,
2638,71,93,
1802,36,68,
3092,98,30,
8517,90,57,
1455,16,24,
5152,87,4,
37,87,84,
7952,94,79,
3107,0,29,
4571,20,100,
2750,36,26,
5451,8,77,
2466,91,81,
8926,24,17,
2308,31,92,
9231,50,34,
9172,11,59,
8334,50,20,
6170,46,75,
5921,40,50,
3676,89,64,
468,24,67,
3602,87,39,
3156,80,16,
5990,46,41,
5182,75,32,
2227,67,9,
7527,43,4,
4267,93,29,
8962,90,9,
2935,29,5,
5290,43,85,
1197,94,56,
1265,95,3,
8304,4,52,
2261,16,59,
1173,37,88,
6058,80,55,
318,60,96,
4598,97,10,
4109,70,11,
9085,48,84,
515,17,30,
1207,41,24,
9606,72,87,
9888,2,11,
7734,99,92,
913,72,16,
3102,6,54,
3973,67,100,
3267,57,89,
1140,98,33,
957,9,76,
4982,67,11,
1440,72,31,
3731,100,85,
9068,19,59,
8971,44,89,
710,13,57,
9435,40,29,
9990,30,45,
6553,8,87,
9763,20,97,
1039,26,16,
7471,79,68,
330,91,12,
7481,23,27,
6057,31,46,
2293,26,12,
5002,26,74,
8976,91,27,
4941,18,83,
9378,13,35,
7937,61,7,
9735,92,1,
4039,39,94,
8006,15,38,
170,94,47,
9179,79,46,
2018,21,83,
2589,46,100,
3307,74,22,
1373,5,38,
4284,63,65,
1751,76,39,
5986,29,69,
9206,30,90,
1276,48,6,
2056,18,31,
4353,54,52,
529,74,6,
5227,55,66,
1172,33,61,
212,19,29,
7755,2,97,
900,13,81,
9256,72,44,
7617,14,99,
1985,61,89,
737,25,90,
765,21,83,
6686,47,18,
5121,92,36,
244,18,71,
6729,31,69,
5209,12,33,
4481,3,91,
7385,39,24,
480,71,54,
2629,70,90,
9253,8,17,
8708,25,99,
766,73,59,
1833,51,7,
4756,70,71,
1168,5,97,
7562,70,74,
1582,48,69,
77,44,3,
4052,77,75,
7346,70,33,
6874,29,63,
6095,57,41,
9241,72,48,
644,29,11,
5390,41,39,
8656,28,84,
1137,95,85,
9717,52,13,
2392,25,28,
6487,27,16,
7626,28,64,
9377,41,64,
2421,10,7,
5353,32,33,
6656,76,16,
659,68,88,
2099,81,83,
2280,48,52,
6014,40,72,
2684,33,95,
9850,81,63,
6163,82,58,
2120,6,20,
6551,82,49,
4127,64,18,
9414,44,16,
1392,1,74,
1331,11,9,
9295,76,64,
8081,26,79,
4658,62,26,
9065,8,91,
6040,22,88,
9967,54,5,
9124,46,82,
6624,30,13,
5126,35,6,
4969,57,18,
5285,15,32,
1102,100,81,
9271,72,14,
3772,21,55,
2278,12,77,
1185,100,74,
7979,69,51,
1531,79,18,
7049,46,25,
369,12,41,
4741,92,26,
9268,69,70,
3980,18,99,
2677,57,89,
7629,71,4,
1038,32,37,
4819,20,96,
6,19,58,
390,2,6,
6378,83,19,
9046,70,57,
3409,98,84,
4719,1,28,
7421,24,17,
1904,14,32,
6424,52,32,
9416,51,98,
8402,1,84,
12,46,32,
506,1,95,
8062,18,18,
4098,57,64,
1184,68,87,
2983,71,61,
2397,55,54,
5308,32,73,
3506,28,93,
3057,56,34,
4055,20,61,
6418,36,99,
3499,93,17,
3230,49,55,
1486,48,39,
4957,26,82,
4862,10,73,
1301,74,41,
7365,17,94,
6523,29,42,
2572,72,48,
4770,20,85,
8383,40,60,
7508,92,90,
1675,53,31,
4471,5,91,
8667,37,29,
1627,14,46,
4814,58,58,
7711,6,43,
3362,10,65,
1489,56,70,
1506,70,2,
1480,50,93,
9292,15,76,
9222,40,87,
5872,61,78,
1628,58,7,
3990,94,44,
5808,86,4,
4031,88,86,
5635,81,27,
1585,37,73,
235,41,52,
5293,39,44,
7690,58,52,
6137,12,84,
2142,100,74,
5641,84,13,
1205,65,46,
4849,51,59,
7020,98,34,
5286,41,50,
821,35,60,
3967,67,64,
5371,5,53,
9297,32,44,
7143,89,63,
1784,61,98,
6259,33,64,
556,2,26,
656,69,13,
2479,28,82,
5619,56,57,
7737,77,72,
6950,82,10,
6676,22,2,
3168,94,1,
3343,15,62,
2526,100,65,
8739,58,19,
266,68,13,
4194,89,70,
789,2,98,
7808,62,2,
5336,35,60,
6082,16,63,
8180,90,76,
3446,53,38,
633,86,18,
2988,10,76,
9636,80,22,
7564,33,7,
3135,18,5,
389,37,6,
7206,83,75,
4,76,0,
5309,57,79,
3450,36,60,
7556,25,73,
1588,89,85,
2833,88,43,
7362,4,41,
748,49,70,
1289,83,91,
4134,38,21,
3399,42,86,
8412,32,64,
5193,66,4,
6245,69,50,
8187,75,9,
641,38,90,
4364,4,35,
4934,39,28,
8778,92,66,
3542,77,26,
967,17,18,
7079,34,33,
4245,73,6,
2051,46,51,
7112,97,56,
5526,7,99,
9074,90,0,
959,2,98,
5696,35,90,
8341,2,57,
5035,14,20,
5878,23,82,
7710,42,42,
5016,54,62,
955,62,3,
2176,93,93,
8887,82,92,
2073,80,16,
7353,55,35,
8465,94,76,
9814,3,3,
3999,40,69,
2894,25,50,
2920,81,83,
620,81,17,
7244,63,70,
4875,0,93,
2545,0,86,
9358,24,84,
248,1,49,
8224,76,77,
7652,38,81,
3978,86,57,
5486,11,58,
1190,52,10,
5532,76,66,
8758,31,56,
6814,71,84,
5424,58,53,
2399,36,80,
2047,84,36,
1437,15,77,
1554,30,76,
9163,100,37,
8567,11,81,
944,1,86,
4261,94,9,
241,67,13,
3019,59,50,
4880,12,79,
3256,27,98,
2064,74,29,
1733,75,62,
6368,10,100,
7699,47,15,
4392,77,17,
6761,49,61,
9793,85,55,
7590,88,6,
7035,74,71,
8979,22,5,
911,89,85,
5863,24,61,
3949,37,41,
6461,0,35,
4864,16,0,
17,89,16,
6514,89,72,
8740,11,36,
9953,65,41,
856,68,11,
8863,10,29,
5265,3,24,
2695,47,72,
5617,76,88,
2098,53,73,
7768,35,28,
9545,29,26,
6977,19,64,
3525,83,69,
1446,36,33,
9881,11,54,
851,19,86,
6108,91,30,
6558,17,62,
4763,7,4,
9702,100,41,
2546,42,82,
8067,17,49,
3519,72,99,
5972,59,84,
7017,7,66,
7854,17,23,
5795,38,85,
6583,49,58,
698,100,39,
203,69,31,
8910,18,15,
7072,75,63,
8875,65,91,
7240,14,17,
9846,84,94,
912,56,15,
3034,96,51,
4974,67,23,
3063,70,9,
672,29,8,
8691,50,26,
7592,58,32,
4549,27,96,
4265,4,25,
8606,17,37,
3261,68,92,
8203,7,83,
760,94,85,
5692,65,74,
6978,26,8,
5726,12,22,
3910,76,48,
3997,38,4,
7368,61,14,
2883,70,24,
1924,22,1,
4473,71,2,
4160,65,58,
7442,2,86,
4191,51,100,
6993,53,62,
2123,81,69,
398,15,8,
3599,6,14,
7719,8,28,
8681,40,89,
5340,97,94,
6103,38,61,
8914,47,92,
7884,18,30,
2555,21,39,
7739,69,73,
3304,52,76,
4613,62,75,
9964,51,32,
5233,42,74,
1715,37,62,
3600,63,47,
4453,89,88,
7288,78,55,
104,94,58,
7411,34,70,
2569,28,51,
5978,22,11,
9928,78,18,
6489,88,37,
7329,82,78,
8626,11,100,
7960,47,20,
6699,23,22,
8923,11,76,
4137,30,32,
8957,25,56,
6403,2,11,
2074,51,93,
7991,21,89,
2887,93,96,
2107,80,92,
826,48,76,
546,12,0,
4181,19,48,
3553,20,61,
5071,24,40,
4176,63,8,
7389,38,49,
3941,79,86,
8508,92,41,
4203,87,8,
9120,94,91,
7360,3,98,
9391,55,68,
5384,9,26,
6276,30,71,
1170,75,79,
4545,88,41,
2279,87,32,
870,32,16,
3199,10,30,
7875,99,26,
5057,76,60,
1723,84,32,
4561,22,69,
8592,26,38,
3942,35,26,
5995,38,68,
773,69,88,
9341,74,98,
9854,78,49,
7944,3,26,
6243,51,27,
1090,28,39,
8895,48,58,
1165,15,36,
208,18,99,
3976,37,70,
9752,61,35,
1730,10,18,
2415,58,18,
724,90,10,
84,79,43,
3245,44,68,
9448,80,51,
9040,62,59,
9679,30,79,
7073,59,80,
3685,58,19,
7170,95,49,
6181,48,49,
7981,66,47,
3300,50,31,
1048,56,19,
7310,17,51,
2459,52,52,
8154,94,27,
9317,97,46,
4170,39,50,
1555,2,76,
5880,52,93,
3836,50,57,
363,32,61,
2522,38,96,
2744,54,28,
7733,48,6,
9205,6,18,
9159,40,36,
1633,12,37,
1413,10,40,
1045,12,26,
5179,26,94,
305,28,79,
1872,86,44,
2547,71,12,
3913,9,75,
9993,6,16,
537,40,71,
6328,84,71,
6593,85,24,
855,39,29,
6661,83,8,
5465,33,9,
9157,87,32,
2195,37,28,
5854,65,96,
3698,33,58,
9248,92,88,
9705,3,65,
3637,74,53,
810,88,24,
4401,93,72,
4487,47,5,
3616,68,1,
4940,83,99,
3686,75,14,
3728,24,63,
3159,81,70,
9542,71,11,
16,60,38,
172,68,80,
103,76,8,
8431,96,60,
7337,9,31,
8466,55,59,
4989,75,20,
6061,81,84,
6674,60,50,
949,55,42,
9555,70,55,
1312,49,69,
4824,18,54,
225,80,69,
36,56,2,
5006,21,93,
6109,32,25,
4905,86,0,
2002,44,0,
7400,5,100,
2971,84,71,
9421,80,70,
8147,30,64,
676,25,31,
9034,20,34,
6409,38,64,
7668,33,31,
6086,98,74,
607,32,85,
8689,25,23,
3970,92,91,
4513,14,74,
6548,93,79,
7311,6,24,
4645,65,11,
5497,66,76,
3248,86,49,
3750,78,99,
6012,68,93,
9878,16,16,
3453,13,36,
780,25,11,
2712,57,81,
3920,86,41,
7743,56,81,
2704,56,61,
6946,26,98,
9201,80,44,
6306,18,80,
1883,100,21,
3974,45,82,
9367,41,61,
2251,1,42,
8426,92,87,
7,67,59,
1005,10,54,
7415,63,69,
9995,99,38,
8041,84,84,
216,14,60,
5849,56,49,
650,61,59,
3160,47,12,
2334,59,58,
3313,3,11,
1315,67,34,
5412,79,55,
5980,12,14,
9199,4,56,
3631,76,28,
1376,78,18,
9898,35,62,
8605,37,93,
6079,2,50,
8666,59,2,
6918,100,56,
5481,65,28,
387,26,68,
8291,87,71,
4434,53,35,
5781,86,28,
7030,33,25,
8534,91,59,
4234,79,3,
2906,90,76,
153,30,61,
2423,83,76,
2792,66,29,
6411,74,85,
5329,42,95,
518,63,54,
2184,55,63,
6984,65,42,
7351,8,27,
9519,84,69,
5586,91,69,
6351,63,64,
2222,67,21,
7161,25,5,
5850,74,74,
7426,60,13,
7259,70,98,
2583,11,32,
9366,73,4,
7881,63,94,
6316,33,90,
5736,99,47,
1875,68,40,
1713,71,72,
9400,2,30,
8380,63,8,
7634,51,5,
2198,68,40,
5894,28,25,
6446,70,20,
4716,25,100,
6107,14,56,
1337,89,55,
1940,89,39,
1458,46,19,
4675,71,83,
2229,56,67,
2532,82,12,
1028,55,67,
7235,93,32,
2668,16,40,
3158,12,29,
7374,92,25,
3067,43,14,
7867,52,55,
4985,66,56,
8306,94,94,
6292,32,51,
8343,95,83,
4428,94,81,
2419,2,47,
7345,55,42,
343,97,25,
4761,10,54,
4413,90,3,
8468,17,78,
2152,34,70,
5655,7,25,
3636,66,30,
5783,95,94,
7238,34,13,
6051,2,56,
4793,78,31,
8945,67,78,
6386,77,22,
69,94,55,
157,45,42,
6024,29,8,
2492,45,68,
7732,41,69,
6504,14,49,
4293,69,86,
421,20,49,
161,75,79,
2402,70,92,
648,57,7,
9604,78,84,
5625,55,17,
9654,65,9,
1314,73,85,
6135,82,20,
5993,12,5,
7683,54,85,
6753,44,90,
3423,85,17,
2955,14,4,
8016,39,59,
8510,49,30,
9020,21,27,
4507,16,41,
5820,65,22,
3629,2,13,
4655,36,60,
4944,50,91,
7567,69,7,
7930,48,60,
4402,35,16,
7217,35,24,
9674,82,4,
9443,94,67,
2934,51,67,
2850,40,71,
618,80,12,
1778,38,17,
5288,98,64,
9217,9,42,
6023,18,93,
553,36,84,
9266,68,59,
8037,10,89,
3623,72,16,
5564,27,32,
3375,62,46,
1248,13,26,
8214,65,69,
8452,23,10,
1269,94,7,
7601,39,89,
764,44,70,
34,56,15,
222,36,8,
7016,6,71,
3007,70,7,
8253,85,96,
5160,9,68,
6662,11,45,
9698,96,11,
7462,50,61,
6344,66,30,
1146,19,41,
5077,59,70,
299,56,41,
4771,29,49,
4077,26,18,
5350,98,85,
179,88,15,
3194,19,82,
5026,91,41,
790,79,79,
8279,86,49,
7665,28,4,
7297,69,42,
943,67,39,
5992,7,100,
8530,11,60,
9832,24,77,
1132,86,21,
5558,89,6,
9620,75,57,
2290,69,4,
7791,66,81,
4068,5,73,
4912,94,97,
8094,13,92,
5718,59,2,
3358,24,54,
8700,85,93,
5224,43,7,
4768,11,23,
9608,92,96,
1091,55,23,
7194,97,24,
8780,63,61,
7245,77,88,
7784,46,40,
1240,92,15,
460,71,22,
6800,40,24,
1473,4,27,
2106,61,29,
399,56,92,
3444,61,28,
4573,51,48,
9984,30,76,
1020,3,42,
2588,78,81,
1428,84,1,
406,51,68,
8194,35,95,
8377,57,75,
1123,27,100,
6794,17,62,
6099,12,43,
5528,94,11,
6266,16,27,
1000,57,59,
3952,81,98,
9812,31,81,
1157,20,95,
3147,62,55,
7470,44,44,
8713,91,13,
3536,65,18,
9044,41,64,
1024,69,56,
246,83,86,
3939,97,12,
7962,98,21,
9751,87,13,
1945,51,52,
220,87,27,
2600,56,98,
8054,16,94,
3153,92,72,
5067,69,46,
873,7,23,
3687,14,0,
3174,55,65,
3850,9,70,
2425,60,50,
8059,67,29,
2159,16,58,
6466,100,3,
6859,100,71,
1121,57,52,
6595,25,80,
1929,93,21,
7714,36,50,
5832,67,95,
534,81,61,
3416,50,63,
8142,45,57,
1879,71,79,
5022,53,40,
5228,88,79,
4378,22,18,
5173,30,22,
8737,34,31,
3075,32,93,
7648,48,5,
7464,90,75,
3811,75,28,
4023,43,25,
9182,74,3,
3078,83,80,
5370,90,38,
9681,50,56,
6332,85,47,
2389,60,34,
7941,59,85,
5201,1,28,
2023,82,91,
1061,91,48,
983,56,17,
4797,58,19,
7742,11,82,
8671,15,30,
6997,95,99,
4870,10,94,
3658,6,61,
4975,72,70,
5577,10,39,
640,54,92,
2082,82,34,
1124,58,70,
7891,22,60,
3760,65,37,
7085,45,44,
1297,16,21,
7210,49,86,
7664,59,13,
364,65,41,
8419,90,15,
5774,57,76,
1534,66,99,
7130,89,38,
3906,4,71,
3466,49,95,
4357,39,47,
8637,33,18,
9851,87,26,
8047,42,47,
2315,7,88,
9810,25,70,
8523,1,31,
945,82,63,
9431,94,64,
7584,79,80,
9429,54,57,
6919,13,73,
7545,9,87,
9919,7,66,
6849,52,21,
8360,94,41,
7964,79,32,
4415,77,83,
4465,81,37,
9640,51,14,
7989,13,68,
1786,5,89,
3371,69,46,
9480,17,4,
8109,30,52,
6746,24,81,
7059,57,5,
4218,32,37,
7550,6,85,
173,96,63,
1497,78,97,
4129,78,60,
1108,12,79,
6310,13,44,
1517,20,59,
6346,2,94,
7361,86,100,
4189,31,87,
3733,22,76,
4647,97,63,
5837,42,16,
9061,43,84,
9543,23,10,
7833,22,9,
5530,10,3,
9437,89,14,
388,93,50,
2075,97,22,
3879,20,32,
2213,21,10,
2161,48,98,
741,37,51,
8373,60,56,
7764,47,76,
9538,84,24,
9839,97,33,
5377,73,94,
8367,48,45,
7151,49,62,
4195,76,4,
5264,84,55,
1682,95,53,
5627,65,49,
2327,54,57,
9777,9,62,
2262,97,18,
7416,2,63,
8693,71,78,
3116,84,65,
5092,23,6,
1794,50,35,
9211,18,62,
7005,17,78,
2575,75,34,
662,35,0,
1188,81,11,
4581,62,59,
9095,27,70,
2803,82,44,
8422,73,62,
8436,0,14,
6111,68,3,
7249,84,98,
9938,59,25,
610,24,44,
5900,67,48,
7434,46,38,
1374,49,0,
2665,96,5,
375,8,21,
3860,55,58,
4379,59,47,
6685,65,66,
7448,30,30,
3957,10,44,
5485,23,5,
4082,47,81,
808,42,67,
2368,23,39,
9595,21,13,
8366,55,5,
8709,11,72,
2539,57,51,
6691,78,39,
1193,43,79,
2122,54,76,
2463,76,64,
8172,100,17,
4993,81,86,
6945,100,52,
6698,65,17,
1615,20,16,
2024,6,84,
3236,53,28,
5435,28,70,
4013,51,76,
7236,61,48,
4994,28,40,
3249,78,16,
1780,83,50,
8287,46,94,
7946,59,94,
426,11,23,
9665,6,21,
4058,88,34,
6797,68,31,
8371,92,19,
8781,89,42,
752,47,0,
7620,84,100,
8511,0,51,
9384,24,13,
4730,10,13,
148,88,68,
5918,49,4,
4704,79,48,
2635,6,34,
6780,46,32,
2341,97,71,
3814,92,94,
2449,51,81,
7741,39,90,
3310,14,3,
4155,0,48,
5365,24,5,
6499,94,72,
2808,61,11,
5833,94,68,
6225,95,91,
4552,30,19,
2632,10,25,
7851,20,58,
4311,96,53,
8841,70,88,
7055,5,19,
210,50,0,
1634,13,60,
7444,20,5,
8390,75,30,
9422,63,7,
3367,53,49,
8833,17,0,
127,93,85,
5454,95,36,
6506,38,80,
8319,30,15,
6284,47,33,
2267,25,21,
857,40,95,
2200,41,3,
6100,28,71,
6133,30,19,
9742,3,99,
7457,29,29,
2717,5,68,
8020,23,52,
8844,77,46,
7393,26,22,
9445,38,74,
1896,19,72,
269,47,37,
6607,23,12,
6608,46,90,
5315,18,38,
7129,12,94,
8370,20,50,
7459,28,50,
7096,60,8,
3901,22,38,
3544,100,90,
1182,72,51,
6572,24,12,
5540,34,12,
9618,56,43,
1798,94,73,
2947,51,92,
6560,63,75,
5534,72,64,
2878,65,56,
8973,5,21,
3787,0,23,
4445,36,24,
7042,91,98,
9996,14,5,
4616,68,100,
6398,53,72,
2432,86,73,
4101,92,60,
9197,77,94,
555,18,55,
9505,88,13,
3755,1,74,
7461,53,83,
8269,93,79,
3122,54,9,
2276,24,67,
9912,32,22,
4585,80,91,
8348,11,50,
2844,6,44,
4064,66,19,
6864,66,24,
1587,66,26,
2335,11,45,
7387,89,57,
5620,7,58,
9052,63,12,
3127,76,94,
2039,49,47,
4337,70,69,
9913,8,95,
2202,43,16,
8969,32,76,
5413,97,42,
1321,47,21,
4915,61,32,
8916,0,96,
4172,68,9,
4320,96,54,
3969,86,92,
333,5,94,
2230,74,51,
3137,58,92,
4269,53,74,
8212,73,30,
4692,90,22,
1394,5,54,
8401,76,11,
4395,46,7,
4946,63,27,
2424,71,17,
636,0,80,
8061,44,42,
2623,57,41,
7330,38,60,
664,11,88,
4857,53,84,
1536,82,52,
6275,37,77,
8773,100,56,
7997,37,26,
8098,89,8,
3442,3,67,
1619,88,51,
6496,25,1,
136,19,62,
4608,63,44,
4159,22,24,
6542,12,17,
9470,90,69,
2950,94,11,
1282,43,27,
3509,64,65,
7702,76,8,
5681,16,51,
7898,52,65,
8679,44,90,
9609,66,45,
9242,67,5,
4903,2,46,
4837,99,83,
9829,43,14,
2131,25,66,
7614,68,45,
3244,83,98,
7166,60,16,
276,0,38,
7609,77,43,
2113,83,71,
6003,50,35,
7106,64,89,
9188,42,9,
1890,50,74,
4868,35,12,
9284,64,54,
8831,14,80,
9372,18,90,
8324,64,7,
1949,28,21,
2364,99,52,
9845,22,85,
8151,10,31,
5789,51,35,
2282,18,72,
9534,3,26,
2825,70,8,
1905,67,94,
6381,52,52,
9600,26,23,
4051,28,9,
820,63,43,
8917,75,85,
8103,36,77,
7813,59,74,
8903,71,66,
8448,89,19,
4668,7,4,
5242,18,44,
9827,91,63,
8258,0,8,
2617,9,61,
5024,54,85,
9581,95,3,
6885,69,61,
5110,39,4,
5666,27,25,
4056,44,94,
8153,61,81,
1604,83,79,
2008,71,100,
7619,91,94,
3986,20,94,
1540,78,2,
7672,60,63,
86,68,24,
1690,18,76,
3150,86,83,
4782,14,90,
5130,10,85,
135,10,17,
9167,45,30,
2162,67,41,
1252,72,60,
5931,80,96,
6914,62,2,
594,45,17,
9464,8,52,
1721,52,43,
549,84,63,
8169,80,30,
7200,16,78,
9145,37,71,
8069,3,84,
7495,27,75,
829,59,58,
456,22,6,
2307,13,92,
1693,20,18,
1429,16,42,
7551,1,72,
1153,25,5,
996,33,0,
9136,14,6,
5804,0,64,
4144,77,100,
6296,4,9,
4317,84,33,
591,46,65,
6030,30,64,
8464,74,8,
9602,92,78,
7829,45,74,
6748,47,100,
8741,74,36,
5422,60,30,
5341,57,59,
3087,51,22,
7228,56,64,
8870,12,37,
7888,9,63,
1549,61,82,
5671,96,76,
4423,8,15,
2758,64,77,
4600,77,95,
9801,96,14,
8202,49,21,
651,14,54,
8038,95,40,
736,64,40,
8300,51,72,
9864,95,4,
714,96,1,
9133,5,95,
4163,24,51,
4324,70,98,
4299,70,92,
5938,83,54,
8228,22,82,
1788,2,31,
4346,10,74,
4604,9,38,
1206,35,63,
8611,5,17,
8807,58,64,
8216,57,1,
6534,66,66,
9360,91,31,
5063,95,30,
581,9,89,
5973,95,56,
9743,12,40,
5192,9,30,
1228,16,13,
2030,54,70,
7602,75,11,
9260,11,54,
5314,45,62,
5494,25,41,
1958,0,97,
4221,48,78,
4143,83,21,
9553,82,92,
3332,98,17,
3494,43,53,
5964,36,30,
2208,96,82,
8484,64,98,
2586,35,35,
1169,22,65,
3396,23,43,
6364,35,9,
4335,29,14,
5651,29,88,
7521,67,9,
9862,36,6,
7831,72,81,
9022,17,55,
1672,13,65,
7798,5,28,
6626,93,70,
5867,59,3,
6649,36,93,
4026,80,85,
9811,56,57,
4096,83,51,
1354,100,75,
8754,70,27,
7771,4,30,
8099,24,48,
7896,59,43,
1064,87,0,
2225,95,25,
763,0,88,
376,71,14,
8876,63,59,
6630,61,55,
6168,59,92,
1933,28,39,
1453,64,55,
7062,98,39,
5618,4,14,
7752,29,65,
7071,48,2,
3646,53,79,
9759,17,61,
5334,90,28,
8939,70,36,
5185,5,62,
207,96,62,
6270,44,57,
933,6,34,
835,82,20,
1649,95,83,
509,54,8,
2656,37,78,
1329,70,36,
1501,21,17,
6483,34,15,
2055,4,11,
3672,24,40,
7289,79,72,
